state,cases,deaths
Indiana,2,0
Indiana,9,0
Indiana,10,0
Indiana,1,0
Indiana,8,0
Indiana,1,0
Indiana,8,0
Indiana,10,0
Indiana,14,0
Indiana,6,0
Indiana,7,0
Indiana,31,0
Indiana,6,0
Indiana,11,0
Indiana,7,1
Indiana,6,1
Indiana,14,1
Indiana,7,1
Indiana,19,1
Indiana,14,1
Indiana,30,1
Indiana,24,1
Indiana,18,1
Indiana,26,1
Indiana,22,1
Indiana,22,1
Indiana,12,1
Indiana,18,1
Indiana,14,1
Indiana,96,1
Indiana,10,1
Indiana,7,1
Indiana,16,1
Indiana,139,2
Indiana,21,2
Indiana,14,2
Indiana,8,2
Indiana,6,2
Indiana,24,2
Indiana,13,2
Indiana,27,2
Indiana,59,2
Indiana,34,2
Indiana,185,3
Indiana,66,3
Indiana,86,3
Indiana,26,4
Indiana,106,4
Indiana,38,4
Indiana,54,4
Indiana,72,5
Indiana,105,5
Indiana,45,5
Indiana,76,5
Indiana,144,5
Indiana,118,5
Indiana,125,5
Indiana,39,5
Indiana,46,5
Indiana,197,6
Indiana,61,6
Indiana,39,7
Indiana,91,7
Indiana,152,8
Indiana,121,9
Indiana,69,9
Indiana,149,10
Indiana,150,10
Indiana,84,10
Indiana,190,13
Indiana,132,13
Indiana,459,14
Indiana,169,21
Indiana,181,24
Indiana,348,27
Indiana,527,28
Indiana,626,42
Indiana,359,42
Indiana,460,44
Indiana,1301,65
Indiana,4289,240
Indiana,6,0
Indiana,16,0
Indiana,7,0
Indiana,6,0
Indiana,101,0
Indiana,11,0
Indiana,23,0
Indiana,18,0
Indiana,6,0
Indiana,32,0
Indiana,29,0
Indiana,3,0
Indiana,10,0
Indiana,11,0
Indiana,1,0
Indiana,8,0
Indiana,4,0
Indiana,8,0
Indiana,10,0
Indiana,15,0
Indiana,6,0
Indiana,7,0
Indiana,33,0
Indiana,5,0
Indiana,12,0
Indiana,7,1
Indiana,6,1
Indiana,15,1
Indiana,7,1
Indiana,19,1
Indiana,15,1
Indiana,31,1
Indiana,28,1
Indiana,19,1
Indiana,25,1
Indiana,22,1
Indiana,22,1
Indiana,14,1
Indiana,18,1
Indiana,14,1
Indiana,104,1
Indiana,12,1
Indiana,8,1
Indiana,16,1
Indiana,200,2
Indiana,26,2
Indiana,15,2
Indiana,8,2
Indiana,6,2
Indiana,25,2
Indiana,15,2
Indiana,28,2
Indiana,62,2
Indiana,35,2
Indiana,69,3
Indiana,196,4
Indiana,27,4
Indiana,39,4
Indiana,55,4
Indiana,75,5
Indiana,45,5
Indiana,109,5
Indiana,77,5
Indiana,148,5
Indiana,126,5
Indiana,48,5
Indiana,87,5
Indiana,106,6
Indiana,118,6
Indiana,41,6
Indiana,202,6
Indiana,61,6
Indiana,92,7
Indiana,39,8
Indiana,161,8
Indiana,126,10
Indiana,153,10
Indiana,87,10
Indiana,78,10
Indiana,166,11
Indiana,197,13
Indiana,153,13
Indiana,481,15
Indiana,176,22
Indiana,186,25
Indiana,392,28
Indiana,577,33
Indiana,649,43
Indiana,367,46
Indiana,482,47
Indiana,1358,69
Indiana,4437,255
Indiana,5,0
Indiana,17,0
Indiana,7,0
Indiana,6,0
Indiana,102,0
Indiana,11,0
Indiana,23,0
Indiana,19,0
Indiana,7,0
Indiana,39,0
Indiana,29,0
Indiana,3,0
Indiana,11,0
Indiana,11,0
Indiana,1,0
Indiana,8,0
Indiana,7,0
Indiana,8,0
Indiana,12,0
Indiana,15,0
Indiana,6,0
Indiana,7,0
Indiana,36,0
Indiana,5,0
Indiana,14,0
Indiana,7,1
Indiana,7,1
Indiana,15,1
Indiana,8,1
Indiana,19,1
Indiana,17,1
Indiana,32,1
Indiana,35,1
Indiana,19,1
Indiana,25,1
Indiana,22,1
Indiana,27,1
Indiana,14,1
Indiana,20,1
Indiana,17,1
Indiana,104,1
Indiana,12,1
Indiana,11,1
Indiana,16,1
Indiana,256,2
Indiana,27,2
Indiana,15,2
Indiana,9,2
Indiana,6,2
Indiana,26,2
Indiana,14,2
Indiana,33,2
Indiana,64,2
Indiana,70,3
Indiana,36,3
Indiana,211,4
Indiana,28,4
Indiana,57,4
Indiana,77,5
Indiana,46,5
Indiana,112,5
Indiana,82,5
Indiana,149,5
Indiana,129,5
Indiana,52,5
Indiana,56,5
Indiana,87,5
Indiana,118,6
Indiana,41,6
Indiana,208,6
Indiana,63,6
Indiana,92,7
Indiana,119,8
Indiana,172,8
Indiana,43,9
Indiana,88,10
Indiana,178,11
Indiana,132,11
Indiana,163,11
Indiana,79,12
Indiana,209,13
Indiana,162,13
Indiana,521,16
Indiana,7,0
Indiana,19,0
Indiana,26,0
Indiana,6,0
Indiana,13,0
Indiana,27,0
Indiana,20,0
Indiana,7,0
Indiana,97,0
Indiana,37,0
Indiana,4,0
Indiana,12,0
Indiana,15,0
Indiana,1,0
Indiana,9,0
Indiana,21,0
Indiana,8,0
Indiana,13,0
Indiana,16,0
Indiana,8,0
Indiana,8,0
Indiana,41,0
Indiana,5,0
Indiana,42,0
Indiana,7,1
Indiana,7,1
Indiana,15,1
Indiana,18,1
Indiana,19,1
Indiana,17,1
Indiana,37,1
Indiana,126,1
Indiana,32,1
Indiana,28,1
Indiana,22,1
Indiana,34,1
Indiana,16,1
Indiana,21,1
Indiana,18,1
Indiana,126,1
Indiana,28,1
Indiana,11,1
Indiana,16,1
Indiana,1103,2
Indiana,36,2
Indiana,17,2
Indiana,10,2
Indiana,9,2
Indiana,31,2
Indiana,24,2
Indiana,17,2
Indiana,39,2
Indiana,95,2
Indiana,73,3
Indiana,52,3
Indiana,33,4
Indiana,137,4
Indiana,60,4
Indiana,199,5
Indiana,91,5
Indiana,62,5
Indiana,90,6
Indiana,126,6
Indiana,159,6
Indiana,232,6
Indiana,269,7
Indiana,95,7
Indiana,50,7
Indiana,122,7
Indiana,48,7
Indiana,63,8
Indiana,129,10
Indiana,59,10
Indiana,206,11
Indiana,47,12
Indiana,96,12
Indiana,152,13
Indiana,173,13
Indiana,241,14
Indiana,284,14
Indiana,84,14
Indiana,199,17
Indiana,609,22
Indiana,189,23
Indiana,199,30
Indiana,658,38
Indiana,507,40
Indiana,409,54
Indiana,735,60
Indiana,553,60
Indiana,1731,82
Indiana,5121,304
Indiana,8,0
Indiana,21,0
Indiana,26,0
Indiana,6,0
Indiana,15,0
Indiana,27,0
Indiana,20,0
Indiana,7,0
Indiana,101,0
Indiana,40,0
Indiana,4,0
Indiana,12,0
Indiana,15,0
Indiana,1,0
Indiana,9,0
Indiana,23,0
Indiana,8,0
Indiana,16,0
Indiana,16,0
Indiana,10,0
Indiana,8,0
Indiana,41,0
Indiana,5,0
Indiana,43,0
Indiana,7,1
Indiana,8,1
Indiana,15,1
Indiana,21,1
Indiana,19,1
Indiana,19,1
Indiana,38,1
Indiana,129,1
Indiana,32,1
Indiana,28,1
Indiana,22,1
Indiana,35,1
Indiana,17,1
Indiana,22,1
Indiana,18,1
Indiana,131,1
Indiana,38,1
Indiana,11,1
Indiana,16,1
Indiana,37,2
Indiana,19,2
Indiana,10,2
Indiana,9,2
Indiana,34,2
Indiana,24,2
Indiana,20,2
Indiana,41,2
Indiana,102,2
Indiana,75,3
Indiana,70,3
Indiana,1127,4
Indiana,34,4
Indiana,64,4
Indiana,209,5
Indiana,142,5
Indiana,92,5
Indiana,103,6
Indiana,170,6
Indiana,62,6
Indiana,281,7
Indiana,96,7
Indiana,48,7
Indiana,236,7
Indiana,58,8
Indiana,128,8
Indiana,122,8
Indiana,64,9
Indiana,131,11
Indiana,215,11
Indiana,69,12
Indiana,49,13
Indiana,156,13
Indiana,289,14
Indiana,95,14
Indiana,88,14
Indiana,244,15
Indiana,175,17
Indiana,203,19
Indiana,627,22
Indiana,190,23
Indiana,205,30
Indiana,671,40
Indiana,532,47
Indiana,417,56
Indiana,752,62
Indiana,570,66
Indiana,1806,88
Indiana,5340,329
Indiana,8,0
Indiana,23,0
Indiana,7,0
Indiana,16,0
Indiana,27,0
Indiana,20,0
Indiana,7,0
Indiana,105,0
Indiana,67,0
Indiana,4,0
Indiana,12,0
Indiana,15,0
Indiana,1,0
Indiana,11,0
Indiana,23,0
Indiana,8,0
Indiana,16,0
Indiana,16,0
Indiana,10,0
Indiana,8,0
Indiana,43,0
Indiana,5,0
Indiana,47,0
Indiana,7,1
Indiana,8,1
Indiana,15,1
Indiana,22,1
Indiana,20,1
Indiana,19,1
Indiana,27,1
Indiana,40,1
Indiana,139,1
Indiana,34,1
Indiana,29,1
Indiana,23,1
Indiana,37,1
Indiana,17,1
Indiana,23,1
Indiana,18,1
Indiana,135,1
Indiana,42,1
Indiana,11,1
Indiana,19,1
Indiana,39,2
Indiana,21,2
Indiana,11,2
Indiana,9,2
Indiana,35,2
Indiana,25,2
Indiana,21,2
Indiana,46,2
Indiana,110,2
Indiana,1166,3
Indiana,78,3
Indiana,36,4
Indiana,77,4
Indiana,70,4
Indiana,218,5
Indiana,155,5
Indiana,92,5
Indiana,104,6
Indiana,173,6
Indiana,64,6
Indiana,287,7
Indiana,98,7
Indiana,48,7
Indiana,59,8
Indiana,123,8
Indiana,243,8
Indiana,130,9
Indiana,76,9
Indiana,220,11
Indiana,140,12
Indiana,49,13
Indiana,70,13
Indiana,100,14
Indiana,96,14
Indiana,253,15
Indiana,176,15
Indiana,295,16
Indiana,179,17
Indiana,217,19
Indiana,640,22
Indiana,194,23
Indiana,206,31
Indiana,681,42
Indiana,565,55
Indiana,428,56
Indiana,762,64
Indiana,588,67
Indiana,1866,90
Indiana,5576,353
Indiana,8,0
Indiana,23,0
Indiana,7,0
Indiana,17,0
Indiana,30,0
Indiana,20,0
Indiana,7,0
Indiana,108,0
Indiana,88,0
Indiana,4,0
Indiana,15,0
Indiana,15,0
Indiana,2,0
Indiana,12,0
Indiana,25,0
Indiana,8,0
Indiana,16,0
Indiana,16,0
Indiana,13,0
Indiana,8,0
Indiana,44,0
Indiana,5,0
Indiana,51,0
Indiana,7,1
Indiana,8,1
Indiana,16,1
Indiana,24,1
Indiana,20,1
Indiana,18,1
Indiana,30,1
Indiana,42,1
Indiana,158,1
Indiana,34,1
Indiana,30,1
Indiana,23,1
Indiana,38,1
Indiana,17,1
Indiana,25,1
Indiana,20,1
Indiana,143,1
Indiana,51,1
Indiana,11,1
Indiana,20,1
Indiana,46,2
Indiana,21,2
Indiana,12,2
Indiana,9,2
Indiana,37,2
Indiana,26,2
Indiana,21,2
Indiana,47,2
Indiana,115,2
Indiana,1216,3
Indiana,90,3
Indiana,39,4
Indiana,80,4
Indiana,75,4
Indiana,93,5
Indiana,117,6
Indiana,224,6
Indiana,159,6
Indiana,64,6
Indiana,98,7
Indiana,93,8
Indiana,177,8
Indiana,126,8
Indiana,62,8
Indiana,245,8
Indiana,296,9
Indiana,130,9
Indiana,101,9
Indiana,229,11
Indiana,149,12
Indiana,72,13
Indiana,100,14
Indiana,264,15
Indiana,49,15
Indiana,182,15
Indiana,94,15
Indiana,183,17
Indiana,319,19
Indiana,230,19
Indiana,648,24
Indiana,194,26
Indiana,206,31
Indiana,716,49
Indiana,593,56
Indiana,437,58
Indiana,802,70
Indiana,625,72
Indiana,1952,101
Indiana,5801,364
Indiana,9,0
Indiana,24,0
Indiana,7,0
Indiana,17,0
Indiana,31,0
Indiana,21,0
Indiana,7,0
Indiana,96,0
Indiana,4,0
Indiana,15,0
Indiana,17,0
Indiana,2,0
Indiana,12,0
Indiana,26,0
Indiana,16,0
Indiana,16,0
Indiana,13,0
Indiana,8,0
Indiana,44,0
Indiana,6,0
Indiana,57,0
Indiana,8,1
Indiana,9,1
Indiana,17,1
Indiana,25,1
Indiana,22,1
Indiana,19,1
Indiana,31,1
Indiana,45,1
Indiana,164,1
Indiana,34,1
Indiana,30,1
Indiana,110,1
Indiana,24,1
Indiana,39,1
Indiana,8,1
Indiana,26,1
Indiana,20,1
Indiana,147,1
Indiana,55,1
Indiana,12,1
Indiana,21,1
Indiana,48,2
Indiana,22,2
Indiana,12,2
Indiana,10,2
Indiana,37,2
Indiana,28,2
Indiana,23,2
Indiana,51,2
Indiana,17,2
Indiana,121,2
Indiana,1226,3
Indiana,92,3
Indiana,39,4
Indiana,75,4
Indiana,83,5
Indiana,163,6
Indiana,94,6
Indiana,67,6
Indiana,99,7
Indiana,229,7
Indiana,119,8
Indiana,98,8
Indiana,130,8
Indiana,255,8
Indiana,298,9
Indiana,136,9
Indiana,186,10
Indiana,63,10
Indiana,104,10
Indiana,231,12
Indiana,154,14
Indiana,106,14
Indiana,198,15
Indiana,85,15
Indiana,52,16
Indiana,101,16
Indiana,269,17
Indiana,201,18
Indiana,332,19
Indiana,248,19
Indiana,651,25
Indiana,401,24
Indiana,438,26
Indiana,211,26
Indiana,387,29
Indiana,560,30
Indiana,1101,31
Indiana,770,31
Indiana,686,32
Indiana,875,33
Indiana,392,36
Indiana,1019,36
Indiana,331,38
Indiana,553,38
Indiana,863,39
Indiana,1576,42
Indiana,763,44
Indiana,798,49
Indiana,1004,54
Indiana,870,54
Indiana,983,57
Indiana,1584,58
Indiana,1030,64
Indiana,1199,78
Indiana,4245,93
Indiana,5431,99
Indiana,3454,115
Indiana,2180,127
Indiana,1953,128
Indiana,4578,182
Indiana,8653,310
Indiana,17587,794
Indiana,76,0
Indiana,120,0
Indiana,75,0
Indiana,202,0
Indiana,65,0
Indiana,80,0
Indiana,82,0
Indiana,56,1
Indiana,80,1
Indiana,94,1
Indiana,35,1
Indiana,190,1
Indiana,76,2
Indiana,83,2
Indiana,82,2
Indiana,198,2
Indiana,302,2
Indiana,310,2
Indiana,133,2
Indiana,81,2
Indiana,211,2
Indiana,160,3
Indiana,157,3
Indiana,199,3
Indiana,280,3
Indiana,153,3
Indiana,246,3
Indiana,289,4
Indiana,166,4
Indiana,207,5
Indiana,287,5
Indiana,262,5
Indiana,199,5
Indiana,182,6
Indiana,192,6
Indiana,522,7
Indiana,70,7
Indiana,372,8
Indiana,676,8
Indiana,406,8
Indiana,234,8
Indiana,191,8
Indiana,1845,10
Indiana,820,10
Indiana,249,11
Indiana,583,11
Indiana,134,11
Indiana,414,11
Indiana,309,12
Indiana,1005,13
Indiana,257,14
Indiana,206,14
Indiana,1467,14
Indiana,1050,16
Indiana,796,17
Indiana,2364,17
Indiana,563,21
Indiana,173,21
Indiana,390,22
Indiana,271,23
Indiana,858,23
Indiana,409,25
Indiana,440,26
Indiana,216,26
Indiana,420,29
Indiana,563,30
Indiana,1118,31
Indiana,777,31
Indiana,701,32
Indiana,897,33
Indiana,397,36
Indiana,1020,36
Indiana,340,38
Indiana,565,38
Indiana,957,40
Indiana,1593,42
Indiana,790,44
Indiana,804,49
Indiana,1027,54
Indiana,901,54
Indiana,1001,57
Indiana,1618,58
Indiana,1034,64
Indiana,1217,78
Indiana,4557,93
Indiana,5475,99
Indiana,3560,115
Indiana,2199,127
Indiana,1978,128
Indiana,4676,182
Indiana,8760,310
Indiana,17757,794
Indiana,87,0
Indiana,173,0
Indiana,71,0
Indiana,106,0
Indiana,138,0
Indiana,212,1
Indiana,116,1
Indiana,43,1
Indiana,117,2
Indiana,136,2
Indiana,261,2
Indiana,175,2
Indiana,125,2
Indiana,390,2
Indiana,278,2
Indiana,139,3
Indiana,104,3
Indiana,277,3
Indiana,409,3
Indiana,259,3
Indiana,294,3
Indiana,450,4
Indiana,221,4
Indiana,206,4
Indiana,297,4
Indiana,316,5
Indiana,323,5
Indiana,586,6
Indiana,300,6
Indiana,80,7
Indiana,276,8
Indiana,319,8
Indiana,281,8
Indiana,428,8
Indiana,284,8
Indiana,2001,10
Indiana,564,10
Indiana,803,11
Indiana,663,11
Indiana,614,11
Indiana,514,12
Indiana,178,12
Indiana,350,12
Indiana,286,13
Indiana,415,13
Indiana,543,14
Indiana,323,14
Indiana,244,14
Indiana,2733,14
Indiana,1183,15
Indiana,496,15
Indiana,680,18
Indiana,1043,19
Indiana,1353,19
Indiana,515,23
Indiana,1045,24
Indiana,327,26
Indiana,617,26
Indiana,295,26
Indiana,242,26
Indiana,870,27
Indiana,1963,29
Indiana,707,30
Indiana,541,31
Indiana,4055,31
Indiana,698,32
Indiana,949,33
Indiana,1183,37
Indiana,439,39
Indiana,1348,40
Indiana,2747,41
Indiana,490,42
Indiana,1600,42
Indiana,768,43
Indiana,974,46
Indiana,1044,49
Indiana,2308,49
Indiana,1470,54
Indiana,1235,61
Indiana,2365,64
Indiana,2103,66
Indiana,1459,67
Indiana,1393,67
Indiana,1808,86
Indiana,6969,118
Indiana,5142,119
Indiana,6985,123
Indiana,2480,133
Indiana,2850,144
Indiana,6543,218
Indiana,11047,345
Indiana,22122,822
Indiana,112,0
Indiana,201,0
Indiana,98,0
Indiana,138,0
Indiana,254,1
Indiana,85,1
Indiana,160,2
Indiana,208,2
Indiana,158,2
Indiana,229,3
Indiana,143,3
Indiana,308,3
Indiana,367,3
Indiana,378,3
Indiana,250,4
Indiana,264,4
Indiana,404,5
Indiana,344,5
Indiana,634,5
Indiana,619,6
Indiana,723,6
Indiana,398,6
Indiana,463,6
Indiana,453,7
Indiana,320,7
Indiana,132,7
Indiana,503,8
Indiana,454,8
Indiana,417,8
Indiana,638,8
Indiana,405,9
Indiana,426,9
Indiana,775,10
Indiana,722,12
Indiana,888,12
Indiana,231,12
Indiana,329,13
Indiana,460,13
Indiana,449,14
Indiana,372,15
Indiana,337,15
Indiana,530,15
Indiana,592,15
Indiana,814,16
Indiana,744,16
Indiana,3762,16
Indiana,1148,17
Indiana,809,18
Indiana,335,18
Indiana,871,20
Indiana,2259,23
Indiana,592,23
Indiana,1396,26
Indiana,386,26
Indiana,776,26
Indiana,1400,26
Indiana,283,26
Indiana,1897,27
Indiana,411,27
Indiana,987,30
Indiana,1296,30
Indiana,1710,31
Indiana,1178,35
Indiana,895,36
Indiana,910,39
Indiana,1349,39
Indiana,558,40
Indiana,2655,41
Indiana,534,42
Indiana,1679,42
Indiana,3271,42
Indiana,961,43
Indiana,1216,47
Indiana,3231,51
Indiana,1264,53
Indiana,2270,58
Indiana,5886,61
Indiana,1448,62
Indiana,1954,67
Indiana,2985,69
Indiana,1648,69
Indiana,1807,70
Indiana,2975,75
Indiana,2422,106
Indiana,6248,122
Indiana,3192,138
Indiana,8982,139
Indiana,3338,150
Indiana,9299,170
Indiana,8313,241
Indiana,13865,373
Indiana,25565,843
Indiana,109,0
Indiana,202,0
Indiana,98,0
Indiana,139,0
Indiana,261,1
Indiana,90,1
Indiana,161,2
Indiana,211,2
Indiana,162,2
Indiana,241,3
Indiana,146,3
Indiana,320,3
Indiana,384,3
Indiana,373,4
Indiana,259,4
Indiana,271,4
Indiana,424,5
Indiana,346,5
Indiana,646,5
Indiana,645,6
Indiana,755,6
Indiana,407,6
Indiana,469,6
Indiana,456,7
Indiana,334,7
Indiana,131,7
Indiana,511,8
Indiana,467,8
Indiana,645,8
Indiana,434,9
Indiana,437,9
Indiana,796,10
Indiana,411,10
Indiana,747,12
Indiana,917,12
Indiana,231,12
Indiana,332,13
Indiana,467,13
Indiana,457,14
Indiana,376,15
Indiana,344,15
Indiana,540,15
Indiana,599,15
Indiana,825,16
Indiana,763,16
Indiana,3839,16
Indiana,851,18
Indiana,1168,18
Indiana,340,18
Indiana,893,20
Indiana,2273,23
Indiana,606,23
Indiana,1427,26
Indiana,389,26
Indiana,786,26
Indiana,1427,26
Indiana,285,26
Indiana,419,27
Indiana,1956,28
Indiana,1007,30
Indiana,1310,31
Indiana,1742,32
Indiana,904,36
Indiana,1195,36
Indiana,942,39
Indiana,1384,39
Indiana,563,41
Indiana,2694,41
Indiana,546,42
Indiana,1699,42
Indiana,3308,42
Indiana,987,43
Indiana,1240,47
Indiana,3334,52
Indiana,1288,53
Indiana,2321,60
Indiana,6015,61
Indiana,1468,62
Indiana,1997,67
Indiana,1678,69
Indiana,3025,70
Indiana,1845,71
Indiana,3039,75
Indiana,2466,107
Indiana,6326,123
Indiana,3248,138
Indiana,9118,141
Indiana,3373,150
Indiana,9421,173
Indiana,8459,241
Indiana,14083,376
Indiana,25863,845
Indiana,110,0
Indiana,205,0
Indiana,99,0
Indiana,141,0
Indiana,269,1
Indiana,90,1
Indiana,164,2
Indiana,212,2
Indiana,146,3
Indiana,320,3
Indiana,177,3
Indiana,386,3
Indiana,244,4
Indiana,378,4
Indiana,263,4
Indiana,276,4
Indiana,439,5
Indiana,353,5
Indiana,665,5
Indiana,667,6
Indiana,415,6
Indiana,479,6
Indiana,458,7
Indiana,340,7
Indiana,133,7
Indiana,766,7
Indiana,524,8
Indiana,475,8
Indiana,662,8
Indiana,439,9
Indiana,443,9
Indiana,814,10
Indiana,420,10
Indiana,760,12
Indiana,930,12
Indiana,237,12
Indiana,338,13
Indiana,474,13
Indiana,460,14
Indiana,382,15
Indiana,372,15
Indiana,551,15
Indiana,832,16
Indiana,773,16
Indiana,3921,16
Indiana,610,16
Indiana,858,18
Indiana,1189,18
Indiana,343,18
Indiana,907,20
Indiana,622,23
Indiana,2289,24
Indiana,12,0
Indiana,35,0
Indiana,7,0
Indiana,19,0
Indiana,33,0
Indiana,21,0
Indiana,7,0
Indiana,7,0
Indiana,16,0
Indiana,19,0
Indiana,2,0
Indiana,15,0
Indiana,33,0
Indiana,18,0
Indiana,16,0
Indiana,16,0
Indiana,8,0
Indiana,9,0
Indiana,8,1
Indiana,12,1
Indiana,25,1
Indiana,66,1
Indiana,23,1
Indiana,21,1
Indiana,34,1
Indiana,221,1
Indiana,38,1
Indiana,31,1
Indiana,122,1
Indiana,24,1
Indiana,9,1
Indiana,61,1
Indiana,20,1
Indiana,13,1
Indiana,45,1
Indiana,130,1
Indiana,22,1
Indiana,76,2
Indiana,24,2
Indiana,14,2
Indiana,61,2
Indiana,12,2
Indiana,40,2
Indiana,37,2
Indiana,111,2
Indiana,29,2
Indiana,47,2
Indiana,63,2
Indiana,20,2
Indiana,203,2
Indiana,169,2
Indiana,64,2
Indiana,1471,3
Indiana,126,3
Indiana,52,4
Indiana,91,5
Indiana,84,5
Indiana,98,6
Indiana,75,6
Indiana,104,8
Indiana,300,8
Indiana,137,9
Indiana,186,9
Indiana,226,10
Indiana,303,10
Indiana,63,10
Indiana,136,11
Indiana,151,12
Indiana,145,13
Indiana,213,15
Indiana,165,15
Indiana,125,15
Indiana,107,15
Indiana,390,16
Indiana,113,16
Indiana,56,17
Indiana,243,17
Indiana,116,19
Indiana,300,22
Indiana,319,24
Indiana,358,26
Indiana,225,29
Indiana,736,29
Indiana,222,30
Indiana,216,31
Indiana,910,60
Indiana,748,63
Indiana,483,65
Indiana,768,81
Indiana,903,82
Indiana,2312,121
Indiana,6978,425
Indiana,12,0
Indiana,38,0
Indiana,7,0
Indiana,19,0
Indiana,35,0
Indiana,21,0
Indiana,7,0
Indiana,7,0
Indiana,17,0
Indiana,21,0
Indiana,2,0
Indiana,15,0
Indiana,33,0
Indiana,19,0
Indiana,16,0
Indiana,19,0
Indiana,8,0
Indiana,9,0
Indiana,8,1
Indiana,13,1
Indiana,25,1
Indiana,24,1
Indiana,21,1
Indiana,34,1
Indiana,253,1
Indiana,37,1
Indiana,31,1
Indiana,123,1
Indiana,26,1
Indiana,10,1
Indiana,63,1
Indiana,20,1
Indiana,13,1
Indiana,45,1
Indiana,139,1
Indiana,22,1
Indiana,70,2
Indiana,81,2
Indiana,24,2
Indiana,14,2
Indiana,73,2
Indiana,13,2
Indiana,40,2
Indiana,37,2
Indiana,115,2
Indiana,35,2
Indiana,47,2
Indiana,73,2
Indiana,22,2
Indiana,208,2
Indiana,175,2
Indiana,64,2
Indiana,1499,3
Indiana,54,4
Indiana,95,5
Indiana,89,5
Indiana,138,5
Indiana,98,6
Indiana,74,6
Indiana,107,8
Indiana,141,9
Indiana,185,9
Indiana,309,9
Indiana,235,10
Indiana,66,10
Indiana,150,11
Indiana,307,11
Indiana,154,12
Indiana,146,13
Indiana,214,15
Indiana,128,15
Indiana,413,16
Indiana,170,16
Indiana,116,16
Indiana,56,17
Indiana,248,18
Indiana,109,18
Indiana,119,19
Indiana,311,22
Indiana,334,25
Indiana,361,26
Indiana,227,29
Indiana,228,30
Indiana,779,30
Indiana,218,31
Indiana,786,63
Indiana,944,63
Indiana,488,65
Indiana,913,82
Indiana,783,87
Indiana,2383,128
Indiana,7142,430
Indiana,12,0
Indiana,42,0
Indiana,7,0
Indiana,22,0
Indiana,35,0
Indiana,21,0
Indiana,7,0
Indiana,9,0
Indiana,19,0
Indiana,23,0
Indiana,2,0
Indiana,15,0
Indiana,34,0
Indiana,20,0
Indiana,15,0
Indiana,19,0
Indiana,8,0
Indiana,10,0
Indiana,8,1
Indiana,13,1
Indiana,25,1
Indiana,24,1
Indiana,21,1
Indiana,36,1
Indiana,276,1
Indiana,38,1
Indiana,32,1
Indiana,124,1
Indiana,28,1
Indiana,10,1
Indiana,21,1
Indiana,13,1
Indiana,48,1
Indiana,145,1
Indiana,22,1
Indiana,71,2
Indiana,86,2
Indiana,24,2
Indiana,15,2
Indiana,75,2
Indiana,13,2
Indiana,40,2
Indiana,38,2
Indiana,37,2
Indiana,48,2
Indiana,79,2
Indiana,22,2
Indiana,62,2
Indiana,226,2
Indiana,182,2
Indiana,64,2
Indiana,1509,3
Indiana,126,3
Indiana,62,4
Indiana,97,5
Indiana,90,5
Indiana,149,5
Indiana,98,6
Indiana,78,7
Indiana,107,8
Indiana,142,9
Indiana,197,9
Indiana,243,10
Indiana,66,10
Indiana,315,10
Indiana,151,11
Indiana,321,11
Indiana,157,12
Indiana,148,13
Indiana,219,15
Indiana,129,15
Indiana,117,16
Indiana,56,17
Indiana,172,17
Indiana,439,18
Indiana,266,19
Indiana,114,19
Indiana,121,20
Indiana,319,23
Indiana,345,26
Indiana,231,29
Indiana,379,30
Indiana,792,30
Indiana,220,31
Indiana,233,33
Indiana,805,63
Indiana,969,65
Indiana,506,65
Indiana,930,84
Indiana,805,89
Indiana,2416,132
Indiana,7314,444
Indiana,12,0
Indiana,45,0
Indiana,8,0
Indiana,23,0
Indiana,36,0
Indiana,22,0
Indiana,7,0
Indiana,9,0
Indiana,20,0
Indiana,24,0
Indiana,3,0
Indiana,15,0
Indiana,34,0
Indiana,20,0
Indiana,15,0
Indiana,19,0
Indiana,8,0
Indiana,10,0
Indiana,8,1
Indiana,14,1
Indiana,26,1
Indiana,24,1
Indiana,21,1
Indiana,36,1
Indiana,280,1
Indiana,40,1
Indiana,33,1
Indiana,126,1
Indiana,28,1
Indiana,10,1
Indiana,21,1
Indiana,13,1
Indiana,48,1
Indiana,148,1
Indiana,22,1
Indiana,71,2
Indiana,89,2
Indiana,24,2
Indiana,16,2
Indiana,84,2
Indiana,14,2
Indiana,42,2
Indiana,39,2
Indiana,37,2
Indiana,48,2
Indiana,81,2
Indiana,22,2
Indiana,62,2
Indiana,234,2
Indiana,185,2
Indiana,64,2
Indiana,1522,4
Indiana,62,4
Indiana,98,5
Indiana,128,5
Indiana,89,5
Indiana,150,5
Indiana,101,6
Indiana,81,7
Indiana,107,8
Indiana,143,9
Indiana,200,9
Indiana,246,10
Indiana,66,10
Indiana,320,10
Indiana,324,11
Indiana,158,12
Indiana,150,13
Indiana,151,13
Indiana,225,15
Indiana,133,16
Indiana,56,17
Indiana,172,17
Indiana,117,17
Indiana,487,18
Indiana,266,19
Indiana,115,19
Indiana,123,20
Indiana,325,23
Indiana,349,29
Indiana,233,29
Indiana,382,30
Indiana,817,30
Indiana,220,31
Indiana,237,34
Indiana,821,63
Indiana,976,65
Indiana,512,66
Indiana,935,84
Indiana,822,89
Indiana,2469,134
Indiana,7405,448
Indiana,13,0
Indiana,46,0
Indiana,8,0
Indiana,23,0
Indiana,36,0
Indiana,22,0
Indiana,7,0
Indiana,9,0
Indiana,19,0
Indiana,28,0
